,state,state_code,state_name,county_code,county,Visited,date
2531,TX,48,Texas,11,Armstrong County,0,
2532,TX,48,Texas,13,Atascosa County,0,
2533,TX,48,Texas,15,Austin County,0,
2534,TX,48,Texas,17,Bailey County,0,
2535,TX,48,Texas,19,Bandera County,0,
2536,TX,48,Texas,21,Bastrop County,0,
2537,TX,48,Texas,23,Baylor County,0,
2538,TX,48,Texas,25,Bee County,0,
2539,TX,48,Texas,27,Bell County,0,
2299,PA,42,Pennsylvania,107,Schuylkill County,1,
2541,TX,48,Texas,31,Blanco County,0,
2542,TX,48,Texas,33,Borden County,0,
2543,TX,48,Texas,35,Bosque County,0,
2544,TX,48,Texas,37,Bowie County,0,
2545,TX,48,Texas,39,Brazoria County,0,
2546,TX,48,Texas,41,Brazos County,0,
2547,TX,48,Texas,43,Brewster County,0,
2548,TX,48,Texas,45,Briscoe County,0,
2549,TX,48,Texas,47,Brooks County,0,
2550,TX,48,Texas,49,Brown County,0,
2551,TX,48,Texas,51,Burleson County,0,
2552,TX,48,Texas,53,Burnet County,0,
2553,TX,48,Texas,55,Caldwell County,0,
2554,TX,48,Texas,57,Calhoun County,0,
2555,TX,48,Texas,59,Callahan County,0,
2556,TX,48,Texas,61,Cameron County,0,
2557,TX,48,Texas,63,Camp County,0,
2558,TX,48,Texas,65,Carson County,0,
2559,TX,48,Texas,67,Cass County,0,
2560,TX,48,Texas,69,Castro County,0,
2561,TX,48,Texas,71,Chambers County,0,
2562,TX,48,Texas,73,Cherokee County,0,
2563,TX,48,Texas,75,Childress County,0,
2564,TX,48,Texas,77,Clay County,0,
2565,TX,48,Texas,79,Cochran County,0,
2566,TX,48,Texas,81,Coke County,0,
2567,TX,48,Texas,83,Coleman County,0,
2568,TX,48,Texas,85,Collin County,0,
2569,TX,48,Texas,87,Collingsworth County,0,
2570,TX,48,Texas,89,Colorado County,0,
2571,TX,48,Texas,91,Comal County,0,
2572,TX,48,Texas,93,Comanche County,0,
2573,TX,48,Texas,95,Concho County,0,
2574,TX,48,Texas,97,Cooke County,0,
2575,TX,48,Texas,99,Coryell County,0,
2576,TX,48,Texas,101,Cottle County,0,
2577,TX,48,Texas,103,Crane County,0,
2578,TX,48,Texas,105,Crockett County,0,
2579,TX,48,Texas,107,Crosby County,0,
2580,TX,48,Texas,109,Culberson County,0,
2581,TX,48,Texas,111,Dallam County,0,
2875,VA,51,Virginia,107,Loudoun County,1,
2583,TX,48,Texas,115,Dawson County,0,
2584,TX,48,Texas,117,Deaf Smith County,0,
2585,TX,48,Texas,119,Delta County,0,
2586,TX,48,Texas,121,Denton County,0,
2587,TX,48,Texas,123,DeWitt County,0,
2588,TX,48,Texas,125,Dickens County,0,
2589,TX,48,Texas,127,Dimmit County,0,
2590,TX,48,Texas,129,Donley County,0,
2591,TX,48,Texas,131,Duval County,0,
2592,TX,48,Texas,133,Eastland County,0,
376,FL,12,Florida,109,St. Johns County,1,
2594,TX,48,Texas,137,Edwards County,0,
2595,TX,48,Texas,139,Ellis County,0,
2596,TX,48,Texas,141,El Paso County,0,
2597,TX,48,Texas,143,Erath County,0,
2598,TX,48,Texas,145,Falls County,0,
2599,TX,48,Texas,147,Fannin County,0,
2600,TX,48,Texas,149,Fayette County,0,
2601,TX,48,Texas,151,Fisher County,0,
2602,TX,48,Texas,153,Floyd County,0,
2603,TX,48,Texas,155,Foard County,0,
2604,TX,48,Texas,157,Fort Bend County,0,
2605,TX,48,Texas,159,Franklin County,0,
2606,TX,48,Texas,161,Freestone County,0,
2607,TX,48,Texas,163,Frio County,0,
2608,TX,48,Texas,165,Gaines County,0,
2609,TX,48,Texas,167,Galveston County,0,
2610,TX,48,Texas,169,Garza County,0,
2611,TX,48,Texas,171,Gillespie County,0,
2612,TX,48,Texas,173,Glasscock County,0,
2613,TX,48,Texas,175,Goliad County,0,
2614,TX,48,Texas,177,Gonzales County,0,
2615,TX,48,Texas,179,Gray County,0,
2616,TX,48,Texas,181,Grayson County,0,
2617,TX,48,Texas,183,Gregg County,0,
2618,TX,48,Texas,185,Grimes County,0,
2619,TX,48,Texas,187,Guadalupe County,0,
2620,TX,48,Texas,189,Hale County,0,
2621,TX,48,Texas,191,Hall County,0,
2622,TX,48,Texas,193,Hamilton County,0,
2623,TX,48,Texas,195,Hansford County,0,
2624,TX,48,Texas,197,Hardeman County,0,
2625,TX,48,Texas,199,Hardin County,0,
2626,TX,48,Texas,201,Harris County,0,
2627,TX,48,Texas,203,Harrison County,0,
2628,TX,48,Texas,205,Hartley County,0,
2629,TX,48,Texas,207,Haskell County,0,
2630,TX,48,Texas,209,Hays County,0,
2631,TX,48,Texas,211,Hemphill County,0,
2632,TX,48,Texas,213,Henderson County,0,
2633,TX,48,Texas,215,Hidalgo County,0,
2634,TX,48,Texas,217,Hill County,0,
2635,TX,48,Texas,219,Hockley County,0,
2636,TX,48,Texas,221,Hood County,0,
2637,TX,48,Texas,223,Hopkins County,0,
2638,TX,48,Texas,225,Houston County,0,
2639,TX,48,Texas,227,Howard County,0,
2640,TX,48,Texas,229,Hudspeth County,0,
2641,TX,48,Texas,231,Hunt County,0,
2642,TX,48,Texas,233,Hutchinson County,0,
2643,TX,48,Texas,235,Irion County,0,
2644,TX,48,Texas,237,Jack County,0,
2645,TX,48,Texas,239,Jackson County,0,
2646,TX,48,Texas,241,Jasper County,0,
2647,TX,48,Texas,243,Jeff Davis County,0,
2648,TX,48,Texas,245,Jefferson County,0,
2649,TX,48,Texas,247,Jim Hogg County,0,
2650,TX,48,Texas,249,Jim Wells County,0,
2651,TX,48,Texas,251,Johnson County,0,
2652,TX,48,Texas,253,Jones County,0,
2653,TX,48,Texas,255,Karnes County,0,
2654,TX,48,Texas,257,Kaufman County,0,
2655,TX,48,Texas,259,Kendall County,0,
2656,TX,48,Texas,261,Kenedy County,0,
2657,TX,48,Texas,263,Kent County,0,
2658,TX,48,Texas,265,Kerr County,0,
2659,TX,48,Texas,267,Kimble County,0,
2660,TX,48,Texas,269,King County,0,
2661,TX,48,Texas,271,Kinney County,0,
2662,TX,48,Texas,273,Kleberg County,0,
2663,TX,48,Texas,275,Knox County,0,
2664,TX,48,Texas,277,Lamar County,0,
2665,TX,48,Texas,279,Lamb County,0,
2666,TX,48,Texas,281,Lampasas County,0,
2667,TX,48,Texas,283,La Salle County,0,
2668,TX,48,Texas,285,Lavaca County,0,
2669,TX,48,Texas,287,Lee County,0,
2670,TX,48,Texas,289,Leon County,0,
2671,TX,48,Texas,291,Liberty County,0,
2672,TX,48,Texas,293,Limestone County,0,
2673,TX,48,Texas,295,Lipscomb County,0,
2674,TX,48,Texas,297,Live Oak County,0,
2675,TX,48,Texas,299,Llano County,0,
2676,TX,48,Texas,301,Loving County,0,
2677,TX,48,Texas,303,Lubbock County,0,
2678,TX,48,Texas,305,Lynn County,0,
2679,TX,48,Texas,307,McCulloch County,0,
2680,TX,48,Texas,309,McLennan County,0,
2681,TX,48,Texas,311,McMullen County,0,
2682,TX,48,Texas,313,Madison County,0,
2683,TX,48,Texas,315,Marion County,0,
2684,TX,48,Texas,317,Martin County,0,
2685,TX,48,Texas,319,Mason County,0,
2686,TX,48,Texas,321,Matagorda County,0,
2687,TX,48,Texas,323,Maverick County,0,
1884,NY,36,New York,109,Tompkins County,1,
2689,TX,48,Texas,327,Menard County,0,
1946,NC,37,North Carolina,109,Lincoln County,1,
2691,TX,48,Texas,331,Milam County,0,
2692,TX,48,Texas,333,Mills County,0,
2693,TX,48,Texas,335,Mitchell County,0,
2694,TX,48,Texas,337,Montague County,0,
2695,TX,48,Texas,339,Montgomery County,0,
2696,TX,48,Texas,341,Moore County,0,
2697,TX,48,Texas,343,Morris County,0,
2698,TX,48,Texas,345,Motley County,0,
2699,TX,48,Texas,347,Nacogdoches County,0,
2700,TX,48,Texas,349,Navarro County,0,
2701,TX,48,Texas,351,Newton County,0,
2702,TX,48,Texas,353,Nolan County,0,
2703,TX,48,Texas,355,Nueces County,0,
2704,TX,48,Texas,357,Ochiltree County,0,
2705,TX,48,Texas,359,Oldham County,0,
2706,TX,48,Texas,361,Orange County,0,
2707,TX,48,Texas,363,Palo Pinto County,0,
2708,TX,48,Texas,365,Panola County,0,
2709,TX,48,Texas,367,Parker County,0,
2710,TX,48,Texas,369,Parmer County,0,
2711,TX,48,Texas,371,Pecos County,0,
2712,TX,48,Texas,373,Polk County,0,
2713,TX,48,Texas,375,Potter County,0,
2714,TX,48,Texas,377,Presidio County,0,
2715,TX,48,Texas,379,Rains County,0,
2716,TX,48,Texas,381,Randall County,0,
2717,TX,48,Texas,383,Reagan County,0,
2718,TX,48,Texas,385,Real County,0,
2719,TX,48,Texas,387,Red River County,0,
2720,TX,48,Texas,389,Reeves County,0,
2721,TX,48,Texas,391,Refugio County,0,
2722,TX,48,Texas,393,Roberts County,0,
2723,TX,48,Texas,395,Robertson County,0,
2724,TX,48,Texas,397,Rockwall County,0,
2725,TX,48,Texas,399,Runnels County,0,
2726,TX,48,Texas,401,Rusk County,0,
2727,TX,48,Texas,403,Sabine County,0,
2728,TX,48,Texas,405,San Augustine County,0,
2729,TX,48,Texas,407,San Jacinto County,0,
2730,TX,48,Texas,409,San Patricio County,0,
2731,TX,48,Texas,411,San Saba County,0,
2732,TX,48,Texas,413,Schleicher County,0,
2733,TX,48,Texas,415,Scurry County,0,
2734,TX,48,Texas,417,Shackelford County,0,
2735,TX,48,Texas,419,Shelby County,0,
2736,TX,48,Texas,421,Sherman County,0,
2737,TX,48,Texas,423,Smith County,0,
2738,TX,48,Texas,425,Somervell County,0,
2739,TX,48,Texas,427,Starr County,0,
2740,TX,48,Texas,429,Stephens County,0,
2741,TX,48,Texas,431,Sterling County,0,
2742,TX,48,Texas,433,Stonewall County,0,
2743,TX,48,Texas,435,Sutton County,0,
2744,TX,48,Texas,437,Swisher County,0,
2745,TX,48,Texas,439,Tarrant County,0,
2746,TX,48,Texas,441,Taylor County,0,
2747,TX,48,Texas,443,Terrell County,0,
2748,TX,48,Texas,445,Terry County,0,
2749,TX,48,Texas,447,Throckmorton County,0,
2750,TX,48,Texas,449,Titus County,0,
2751,TX,48,Texas,451,Tom Green County,0,
2752,TX,48,Texas,453,Travis County,0,
2753,TX,48,Texas,455,Trinity County,0,
2754,TX,48,Texas,457,Tyler County,0,
2755,TX,48,Texas,459,Upshur County,0,
2756,TX,48,Texas,461,Upton County,0,
2757,TX,48,Texas,463,Uvalde County,0,
2758,TX,48,Texas,465,Val Verde County,0,
2759,TX,48,Texas,467,Van Zandt County,0,
2760,TX,48,Texas,469,Victoria County,0,
2761,TX,48,Texas,471,Walker County,0,
2762,TX,48,Texas,473,Waller County,0,
2763,TX,48,Texas,475,Ward County,0,
2764,TX,48,Texas,477,Washington County,0,
2765,TX,48,Texas,479,Webb County,0,
2766,TX,48,Texas,481,Wharton County,0,
2767,TX,48,Texas,483,Wheeler County,0,
2768,TX,48,Texas,485,Wichita County,0,
2769,TX,48,Texas,487,Wilbarger County,0,
2770,TX,48,Texas,489,Willacy County,0,
2771,TX,48,Texas,491,Williamson County,0,
2772,TX,48,Texas,493,Wilson County,0,
2773,TX,48,Texas,495,Winkler County,0,
2774,TX,48,Texas,497,Wise County,0,
2775,TX,48,Texas,499,Wood County,0,
2776,TX,48,Texas,501,Yoakum County,0,
2777,TX,48,Texas,503,Young County,0,
2778,TX,48,Texas,505,Zapata County,0,
2779,TX,48,Texas,507,Zavala County,0,
2780,UT,49,Utah,1,Beaver County,0,
1288,MI,26,Michigan,111,Midland County,1,
2782,UT,49,Utah,5,Cache County,0,
2783,UT,49,Utah,7,Carbon County,0,
2784,UT,49,Utah,9,Daggett County,0,
1885,NY,36,New York,111,Ulster County,1,
2786,UT,49,Utah,13,Duchesne County,0,
2787,UT,49,Utah,15,Emery County,0,
2788,UT,49,Utah,17,Garfield County,0,
2789,UT,49,Utah,19,Grand County,0,
2790,UT,49,Utah,21,Iron County,0,
1947,NC,37,North Carolina,111,McDowell County,1,
2792,UT,49,Utah,25,Kane County,0,
1886,NY,36,New York,113,Warren County,1,
2794,UT,49,Utah,29,Morgan County,0,
1948,NC,37,North Carolina,113,Macon County,1,
2796,UT,49,Utah,33,Rich County,0,
2582,TX,48,Texas,113,Dallas County,1,
2798,UT,49,Utah,37,San Juan County,0,
2799,UT,49,Utah,39,Sanpete County,0,
2878,VA,51,Virginia,113,Madison County,1,
2801,UT,49,Utah,43,Summit County,1,5/26/2019
2802,UT,49,Utah,45,Tooele County,0,
2803,UT,49,Utah,47,Uintah County,0,
1887,NY,36,New York,115,Washington County,1,
2805,UT,49,Utah,51,Wasatch County,0,
2806,UT,49,Utah,53,Washington County,0,
1949,NC,37,North Carolina,115,Madison County,1,
1889,NY,36,New York,119,Westchester County,1,
1951,NC,37,North Carolina,119,Mecklenburg County,1,
2305,PA,42,Pennsylvania,119,Union County,1,
1952,NC,37,North Carolina,121,Mitchell County,1,
2306,PA,42,Pennsylvania,121,Venango County,1,
2813,VT,50,Vermont,9,Essex County,0,
2882,VA,51,Virginia,121,Montgomery County,1,
1953,NC,37,North Carolina,123,Montgomery County,1,
1295,MI,26,Michigan,125,Oakland County,1,
1954,NC,37,North Carolina,125,Moore County,1,
2883,VA,51,Virginia,125,Nelson County,1,
385,FL,12,Florida,127,Volusia County,1,
451,GA,13,Georgia,127,Glynn County,1,
1719,NE,31,Nebraska,127,Nemaha County,1,
1955,NC,37,North Carolina,127,Nash County,1,
1721,NE,31,Nebraska,131,Otoe County,1,
1957,NC,37,North Carolina,131,Northampton County,1,
2825,VA,51,Virginia,5,Alleghany County,0,
2826,VA,51,Virginia,7,Amelia County,0,
2885,VA,51,Virginia,131,Northampton County,1,
2828,VA,51,Virginia,11,Appomattox County,0,
1299,MI,26,Michigan,133,Osceola County,1,
2111,OH,39,Ohio,133,Portage County,1,
2831,VA,51,Virginia,17,Bath County,0,
2312,PA,42,Pennsylvania,133,York County,1,
1959,NC,37,North Carolina,135,Orange County,1,
2593,TX,48,Texas,135,Ector County,1,
2835,VA,51,Virginia,25,Brunswick County,0,
2836,VA,51,Virginia,27,Buchanan County,0,
2837,VA,51,Virginia,29,Buckingham County,0,
2889,VA,51,Virginia,139,Page County,1,
2891,VA,51,Virginia,143,Pittsylvania County,1,
1305,MI,26,Michigan,145,Saginaw County,1,
2841,VA,51,Virginia,36,Charles City County,0,
2842,VA,51,Virginia,37,Charlotte County,0,
1966,NC,37,North Carolina,149,Polk County,1,
2894,VA,51,Virginia,149,Prince George County,1,
2845,VA,51,Virginia,45,Craig County,0,
1967,NC,37,North Carolina,151,Randolph County,1,
2847,VA,51,Virginia,49,Cumberland County,0,
2848,VA,51,Virginia,51,Dickenson County,0,
2849,VA,51,Virginia,53,Dinwiddie County,0,
2850,VA,51,Virginia,57,Essex County,0,
1732,NE,31,Nebraska,153,Sarpy County,1,
1968,NC,37,North Carolina,153,Richmond County,1,
2853,VA,51,Virginia,63,Floyd County,0,
2854,VA,51,Virginia,65,Fluvanna County,0,
2855,VA,51,Virginia,67,Franklin County,0,
2895,VA,51,Virginia,153,Prince William County,1,
2857,VA,51,Virginia,71,Giles County,0,
2858,VA,51,Virginia,73,Gloucester County,0,
2859,VA,51,Virginia,75,Goochland County,0,
868,IA,19,Iowa,155,Pottawattamie County,1,
1969,NC,37,North Carolina,155,Robeson County,1,
2122,OH,39,Ohio,155,Trumbull County,1,
2863,VA,51,Virginia,83,Halifax County,0,
2508,TN,47,Tennessee,155,Sevier County,1,
2896,VA,51,Virginia,155,Pulaski County,1,
2866,VA,51,Virginia,89,Henry County,0,
2867,VA,51,Virginia,91,Highland County,0,
2868,VA,51,Virginia,93,Isle of Wight County,0,
2869,VA,51,Virginia,95,James City County,0,
2870,VA,51,Virginia,97,King and Queen County,0,
2871,VA,51,Virginia,99,King George County,0,
2872,VA,51,Virginia,101,King William County,0,
2873,VA,51,Virginia,103,Lancaster County,0,
2874,VA,51,Virginia,105,Lee County,0,
1970,NC,37,North Carolina,157,Rockingham County,1,
2876,VA,51,Virginia,109,Louisa County,0,
2877,VA,51,Virginia,111,Lunenburg County,0,
2897,VA,51,Virginia,157,Rappahannock County,1,
2879,VA,51,Virginia,115,Mathews County,0,
2880,VA,51,Virginia,117,Mecklenburg County,0,
2881,VA,51,Virginia,119,Middlesex County,0,
1971,NC,37,North Carolina,159,Rowan County,1,
1972,NC,37,North Carolina,161,Rutherford County,1,
2884,VA,51,Virginia,127,New Kent County,0,
2899,VA,51,Virginia,161,Roanoke County,1,
2886,VA,51,Virginia,133,Northumberland County,0,
2887,VA,51,Virginia,135,Nottoway County,0,
2888,VA,51,Virginia,137,Orange County,0,
1314,MI,26,Michigan,163,Wayne County,1,
2890,VA,51,Virginia,141,Patrick County,0,
2512,TN,47,Tennessee,163,Sullivan County,1,
2892,VA,51,Virginia,145,Powhatan County,0,
2893,VA,51,Virginia,147,Prince Edward County,0,
2900,VA,51,Virginia,163,Rockbridge County,1,
1315,MI,26,Michigan,165,Wexford County,1,
1974,NC,37,North Carolina,165,Scotland County,1,
2901,VA,51,Virginia,165,Rockingham County,1,
2898,VA,51,Virginia,159,Richmond County,0,
1975,NC,37,North Carolina,167,Stanly County,1,
1976,NC,37,North Carolina,169,Stokes County,1,
1977,NC,37,North Carolina,171,Surry County,1,
2902,VA,51,Virginia,167,Russell County,0,
2903,VA,51,Virginia,169,Scott County,0,
2516,TN,47,Tennessee,171,Unicoi County,1,
2904,VA,51,Virginia,171,Shenandoah County,1,
2906,VA,51,Virginia,175,Southampton County,0,
1978,NC,37,North Carolina,173,Swain County,1,
2905,VA,51,Virginia,173,Smyth County,1,
2909,VA,51,Virginia,181,Surry County,0,
1979,NC,37,North Carolina,175,Transylvania County,1,
2911,VA,51,Virginia,185,Tazewell County,0,
2907,VA,51,Virginia,177,Spotsylvania County,1,
477,GA,13,Georgia,179,Liberty County,1,
2914,VA,51,Virginia,193,Westmoreland County,0,
2915,VA,51,Virginia,195,Wise County,0,
1981,NC,37,North Carolina,179,Union County,1,
2917,VA,51,Virginia,199,York County,0,
2520,TN,47,Tennessee,179,Washington County,1,
2919,VA,51,Virginia,515,Bedford city,0,
2908,VA,51,Virginia,179,Stafford County,1,
2921,VA,51,Virginia,530,Buena Vista city,0,
1983,NC,37,North Carolina,183,Wake County,1,
2910,VA,51,Virginia,183,Sussex County,1,
2912,VA,51,Virginia,187,Warren County,1,
2925,VA,51,Virginia,580,Covington city,0,
1986,NC,37,North Carolina,189,Watauga County,1,
483,GA,13,Georgia,191,McIntosh County,1,
2928,VA,51,Virginia,600,Fairfax city,0,
2929,VA,51,Virginia,610,Falls Church city,0,
2930,VA,51,Virginia,620,Franklin city,0,
1987,NC,37,North Carolina,191,Wayne County,1,
2913,VA,51,Virginia,191,Washington County,1,
2933,VA,51,Virginia,650,Hampton city,0,
1988,NC,37,North Carolina,193,Wilkes County,1,
2935,VA,51,Virginia,670,Hopewell city,0,
2936,VA,51,Virginia,678,Lexington city,0,
1989,NC,37,North Carolina,195,Wilson County,1,
2938,VA,51,Virginia,683,Manassas city,0,
2939,VA,51,Virginia,685,Manassas Park city,0,
2940,VA,51,Virginia,690,Martinsville city,0,
2941,VA,51,Virginia,700,Newport News city,0,
2942,VA,51,Virginia,710,Norfolk city,0,
2943,VA,51,Virginia,720,Norton city,0,
1990,NC,37,North Carolina,197,Yadkin County,1,
2945,VA,51,Virginia,735,Poquoson city,0,
2946,VA,51,Virginia,740,Portsmouth city,0,
2916,VA,51,Virginia,197,Wythe County,1,
1991,NC,37,North Carolina,199,Yancey County,1,
507,GA,13,Georgia,241,Rabun County,1,
2688,TX,48,Texas,325,Medina County,1,
2690,TX,48,Texas,329,Midland County,1,
2952,VA,51,Virginia,800,Suffolk city,0,
1218,MD,24,Maryland,510,Baltimore city,1,
2918,VA,51,Virginia,510,Alexandria city,1,
2955,VA,51,Virginia,830,Williamsburg city,0,
2920,VA,51,Virginia,520,Bristol city,1,
2957,WA,53,Washington,1,Adams County,0,
2958,WA,53,Washington,3,Asotin County,0,
2959,WA,53,Washington,5,Benton County,0,
2960,WA,53,Washington,7,Chelan County,0,
2922,VA,51,Virginia,540,Charlottesville city,1,
2962,WA,53,Washington,11,Clark County,0,
2963,WA,53,Washington,13,Columbia County,0,
2964,WA,53,Washington,15,Cowlitz County,0,
2965,WA,53,Washington,17,Douglas County,0,
2966,WA,53,Washington,19,Ferry County,0,
2967,WA,53,Washington,21,Franklin County,0,
2968,WA,53,Washington,23,Garfield County,0,
2969,WA,53,Washington,25,Grant County,0,
2923,VA,51,Virginia,550,Chesapeake city,1,
2924,VA,51,Virginia,570,Colonial Heights city,1,
2926,VA,51,Virginia,590,Danville city,1,
2927,VA,51,Virginia,595,Emporia city,1,
2974,WA,53,Washington,35,Kitsap County,0,
2975,WA,53,Washington,37,Kittitas County,0,
2976,WA,53,Washington,39,Klickitat County,0,
2977,WA,53,Washington,41,Lewis County,0,
2978,WA,53,Washington,43,Lincoln County,0,
2979,WA,53,Washington,45,Mason County,0,
2980,WA,53,Washington,47,Okanogan County,0,
2931,VA,51,Virginia,630,Fredericksburg city,1,
2982,WA,53,Washington,51,Pend Oreille County,0,
2983,WA,53,Washington,53,Pierce County,0,
2932,VA,51,Virginia,640,Galax city,1,
2934,VA,51,Virginia,660,Harrisonburg city,1,
2937,VA,51,Virginia,680,Lynchburg city,1,
2944,VA,51,Virginia,730,Petersburg city,1,
2988,WA,53,Washington,63,Spokane County,0,
2989,WA,53,Washington,65,Stevens County,0,
2990,WA,53,Washington,67,Thurston County,0,
2947,VA,51,Virginia,750,Radford city,1,
2992,WA,53,Washington,71,Walla Walla County,0,
2948,VA,51,Virginia,760,Richmond city,1,
2994,WA,53,Washington,75,Whitman County,0,
2995,WA,53,Washington,77,Yakima County,0,
2996,WV,54,West Virginia,1,Barbour County,0,
2949,VA,51,Virginia,770,Roanoke city,1,
2998,WV,54,West Virginia,5,Boone County,0,
2999,WV,54,West Virginia,7,Braxton County,0,
3000,WV,54,West Virginia,9,Brooke County,0,
3001,WV,54,West Virginia,11,Cabell County,0,
3002,WV,54,West Virginia,13,Calhoun County,0,
3003,WV,54,West Virginia,15,Clay County,0,
3004,WV,54,West Virginia,17,Doddridge County,0,
2950,VA,51,Virginia,775,Salem city,1,
3006,WV,54,West Virginia,21,Gilmer County,0,
3007,WV,54,West Virginia,23,Grant County,0,
3008,WV,54,West Virginia,25,Greenbrier County,0,
3009,WV,54,West Virginia,27,Hampshire County,0,
3010,WV,54,West Virginia,29,Hancock County,0,
3011,WV,54,West Virginia,31,Hardy County,0,
3012,WV,54,West Virginia,33,Harrison County,0,
3013,WV,54,West Virginia,35,Jackson County,0,
2951,VA,51,Virginia,790,Staunton city,1,
3015,WV,54,West Virginia,39,Kanawha County,0,
3016,WV,54,West Virginia,41,Lewis County,0,
3017,WV,54,West Virginia,43,Lincoln County,0,
3018,WV,54,West Virginia,45,Logan County,0,
3019,WV,54,West Virginia,47,McDowell County,0,
3020,WV,54,West Virginia,49,Marion County,0,
3021,WV,54,West Virginia,51,Marshall County,0,
3022,WV,54,West Virginia,53,Mason County,0,
2953,VA,51,Virginia,810,Virginia Beach city,1,
3024,WV,54,West Virginia,57,Mineral County,0,
3025,WV,54,West Virginia,59,Mingo County,0,
3026,WV,54,West Virginia,61,Monongalia County,0,
3027,WV,54,West Virginia,63,Monroe County,0,
3028,WV,54,West Virginia,65,Morgan County,0,
3029,WV,54,West Virginia,67,Nicholas County,0,
3030,WV,54,West Virginia,69,Ohio County,0,
3031,WV,54,West Virginia,71,Pendleton County,0,
3032,WV,54,West Virginia,73,Pleasants County,0,
3033,WV,54,West Virginia,75,Pocahontas County,0,
3034,WV,54,West Virginia,77,Preston County,0,
3035,WV,54,West Virginia,79,Putnam County,0,
2954,VA,51,Virginia,820,Waynesboro city,1,
3037,WV,54,West Virginia,83,Randolph County,0,
3038,WV,54,West Virginia,85,Ritchie County,0,
3039,WV,54,West Virginia,87,Roane County,0,
2956,VA,51,Virginia,840,Winchester city,1,
3041,WV,54,West Virginia,91,Taylor County,0,
3042,WV,54,West Virginia,93,Tucker County,0,
3043,WV,54,West Virginia,95,Tyler County,0,
3044,WV,54,West Virginia,97,Upshur County,0,
3045,WV,54,West Virginia,99,Wayne County,0,
3046,WV,54,West Virginia,101,Webster County,0,
3047,WV,54,West Virginia,103,Wetzel County,0,
3048,WV,54,West Virginia,105,Wirt County,0,
3049,WV,54,West Virginia,107,Wood County,0,
3050,WV,54,West Virginia,109,Wyoming County,0,
3051,WI,55,Wisconsin,1,Adams County,0,
3052,WI,55,Wisconsin,3,Ashland County,0,
3053,WI,55,Wisconsin,5,Barron County,0,
3054,WI,55,Wisconsin,7,Bayfield County,0,
3055,WI,55,Wisconsin,9,Brown County,0,
3056,WI,55,Wisconsin,11,Buffalo County,0,
3057,WI,55,Wisconsin,13,Burnett County,0,
3058,WI,55,Wisconsin,15,Calumet County,0,
3059,WI,55,Wisconsin,17,Chippewa County,0,
3060,WI,55,Wisconsin,19,Clark County,0,
3061,WI,55,Wisconsin,21,Columbia County,0,
3062,WI,55,Wisconsin,23,Crawford County,0,
3063,WI,55,Wisconsin,25,Dane County,0,
3064,WI,55,Wisconsin,27,Dodge County,0,
3065,WI,55,Wisconsin,29,Door County,0,
3066,WI,55,Wisconsin,31,Douglas County,0,
3067,WI,55,Wisconsin,33,Dunn County,0,
3068,WI,55,Wisconsin,35,Eau Claire County,0,
3069,WI,55,Wisconsin,37,Florence County,0,
3070,WI,55,Wisconsin,39,Fond du Lac County,0,
3071,WI,55,Wisconsin,41,Forest County,0,
3072,WI,55,Wisconsin,43,Grant County,0,
3073,WI,55,Wisconsin,45,Green County,0,
3074,WI,55,Wisconsin,47,Green Lake County,0,
3075,WI,55,Wisconsin,49,Iowa County,0,
3076,WI,55,Wisconsin,51,Iron County,0,
3077,WI,55,Wisconsin,53,Jackson County,0,
3078,WI,55,Wisconsin,55,Jefferson County,0,
3079,WI,55,Wisconsin,57,Juneau County,0,
3080,WI,55,Wisconsin,59,Kenosha County,0,
3081,WI,55,Wisconsin,61,Kewaunee County,0,
3082,WI,55,Wisconsin,63,La Crosse County,0,
3083,WI,55,Wisconsin,65,Lafayette County,0,
3084,WI,55,Wisconsin,67,Langlade County,0,
3085,WI,55,Wisconsin,69,Lincoln County,0,
3086,WI,55,Wisconsin,71,Manitowoc County,0,
3087,WI,55,Wisconsin,73,Marathon County,0,
3088,WI,55,Wisconsin,75,Marinette County,0,
3089,WI,55,Wisconsin,77,Marquette County,0,
3090,WI,55,Wisconsin,78,Menominee County,0,
3091,WI,55,Wisconsin,79,Milwaukee County,0,
3092,WI,55,Wisconsin,81,Monroe County,0,
3093,WI,55,Wisconsin,83,Oconto County,0,
3094,WI,55,Wisconsin,85,Oneida County,0,
3095,WI,55,Wisconsin,87,Outagamie County,0,
3096,WI,55,Wisconsin,89,Ozaukee County,0,
3097,WI,55,Wisconsin,91,Pepin County,0,
3098,WI,55,Wisconsin,93,Pierce County,0,
3099,WI,55,Wisconsin,95,Polk County,0,
3100,WI,55,Wisconsin,97,Portage County,0,
3101,WI,55,Wisconsin,99,Price County,0,
3102,WI,55,Wisconsin,101,Racine County,0,
3103,WI,55,Wisconsin,103,Richland County,0,
3104,WI,55,Wisconsin,105,Rock County,0,
3105,WI,55,Wisconsin,107,Rusk County,0,
3106,WI,55,Wisconsin,109,St. Croix County,0,
3107,WI,55,Wisconsin,111,Sauk County,0,
3108,WI,55,Wisconsin,113,Sawyer County,0,
3109,WI,55,Wisconsin,115,Shawano County,0,
3110,WI,55,Wisconsin,117,Sheboygan County,0,
3111,WI,55,Wisconsin,119,Taylor County,0,
3112,WI,55,Wisconsin,121,Trempealeau County,0,
